label,text
FALSE:, Inhaling a mixture of peppermint oil and clove oil cure COVID-19
FALSE:," This video reveals the manipulation behind COVID-19 pandemics, in order to install a dictatorship order."
FALSE:," In Almaty, the American BioLAB shows no signs of participating in the fight against coronavirus, while the whole of Kazakhstan has been making every effort for almost a month in the situation with the spread of coronavirus infection in the country."
FALSE:, A retired woman died after receiving a fine for violating quarantine in Ukraine.
FALSE:, The pandemic reduced global greenhouse emissions by 25%.
FALSE:, The United States seized ventilators that Taiwan donated to Paraguay.
FALSE:," Yaakov Litzman, the Israeli minister for health who recently tested positive for SARS-CoV-2, originally said that this disease was divine punishment against homosexuality"
FALSE:, France decided to end the quarantine due to its negative effect on the economy.
FALSE:, 2 nurses who were in ITU in Swansea have died today. 3 more still ventilated. All from the same unit.
FALSE:, Pictures show how coronavirus is spread on a nurse’s face after wearing a mask under ultraviolet light.
FALSE:, An image shared on Facebook proves that US Army planes have dropped on Italy capsules containing COVID-19 to poison Italians.
FALSE:," Post in Lithuanian saying: “I don’t protect. I never put on a mask. I never disinfect my hands and I won’t. (but that doesn’t mean I don’t wash them!). Because I know. That this is a lie. The mask will not protect. The hands themselves create protection. The body itself knows that if you take care of it, it will be grateful to you and it will not cause you nonsense.”"
FALSE:, A woman killed her three children and committed suicide because of the problems she faced amidst the lockdown in India.
FALSE:, There is a conspiracy by the Deep State and China to sweep population control and derail President Trump via coronavirus.
FALSE:, The Torre Latinoamericana in Mexico City was illuminated due to the pandemic.
Misleading:, President of Mexico Andres Manuel Lopez Obrador claims that Urinary Tract Infections aggravate the affectations by COVID-19.
FALSE:, France removes the European Union flag in light of the spread of COVID-19.
FALSE:," “COVID-19 is a gas. This is what happened tonight in the streets of Rome, thousands of birds lying everywhere.”"
False:," India’s Minister of State for AYUSH Shripad Naik held a press conference claiming that Prince Charles followed the rules of Ayurveda, which is why he is recovering so soon."
False:, A message claims that Dr. Charles Lieber has been arrested for manufacturing the coronavirus.
False:, A Whatsapp chain that says that consuming alkaline foods helps fight coronavirus.
False:," Whales are spotted at Bombay High, the offshore rig for the Oil and Natural Gas Corporation
in India. Nature is reclaiming its space."
False:, The new digital derogatory attestation allowing to go out will be used by French state and police in order to collect personal data and track its population.
False:," The Disaster Management Act has been implemented across India. As per the act, apart from the government departments, no other citizen is allowed to post or share any forward related to the novel coronavirus."
False:," Amid COVID-19 lockdown, the Himalayan Mountain Range is visible from the Puttalam area in Sri Lanka."
Misleading:, Dr. Anil Jasinghe is appointed as the vice chairman of the WHO executive board.
False:," Ghana’s leading biomedical research institute, Noguchi, approves COA FS, a Ghana-made food nutritional supplement, to fight the coronavirus."
False:, A video clip by U.S. Television station WCVB virtual channel 5 is being shared on messaging platform WhatsApp as proof that the US has allegedly arrested “the man who manufactured and sold the coronavirus to China.”
False:, This map of France shows how and when home confinement will end (by date and regions).
False:, A photo shows dozens of coffins allegedly for sale for coronavirus victims.
False:, The image shows the facade of a building with the terraces crowded with people and spreads with the message “in India everyone at home to avoid crowds on the street”.
False:," In a video, the alleged Peruvian “pharmaceutical chemist” Juan Panay claims that gargling salt kills the coronavirus by altering the pH of the throat."
Explanatory:, Ultraviolet lights are used to disinfect areas contaminated by the coronavirus.
False:, People burn candles on top of their heads after PM Modi’s nationwide appeal to light a candle on 4/5/20 at 9 p.m.
False:," Image of deers roaming in Pudukkottai, Tamil Nadu."
False:, Image of Indian police officer beating street children for not abiding the lockdown.
False:, Image of Kerala CM Pinarayi Vijayan following PM Modi’s appeal to light lamp on 5th April 2020.
False:, Images of the public beating police officers enforcing lockdown in the Indian state of U.P.
False:, Steam therapy can kill the new coronavirus.
False:, Video of whales spotted near Bombay High.
False:, A video of fire is shared with the claim that a fire erupted at Solapur Airport in Maharashtra state due to firecrackers on 4/5/20 at 9p.m.
False:, A video showing a police officer briefing about cases being registered against the WhatsApp group admins is shared in the context of coronavirus lockdown.
False:, A report from the Georgia Institute of Technology links 5G to the immune system and coronavirus.
False:, A picture shows the new COVID-19 cure invented in France.
False:, Italians pull down EU flags and replacing them with Russian and Chinese flags because of Russia and China helping them fight the coronavirus epidemic.
False:," Salim Mattar, owner of Localiza (Brazilian rental car company) criticizes COVID-19 related lockdown measures."
False:, Doctors who recovered from COVID-19 quckly had inhaled steam every day.
False:," The pH value of COVID-19 is between 5.5 and 8.5 so you should have alkaline food with a pH higher than 8.5 to kill the virus — such as lemon, garlic or pineapple."
False:, COVID-19 vaccines will come with a microchip to control the population.
False:," A study from Dr. Vladimir Zelenko had 100% success on using hydroxychloroquine, zinc and azithromycin to cure coronavirus."
False:, American researcher Charles Lieber was arrested for selling the novel coronavirus to the Chinese.
False:," Rodrigo Maia, president of the Brazilian Chamber of Deputies, said on Twitter that he’d rather see a few people die from COVID-19 before using money from public electoral funds to pay for their treatment."
False:, Posts shared on Facebook and WhatsApp claim a South African hospital found that traces of the novel coronavirus had survived on the surface of fresh food items for 12 hours during lab tests.
False:, The WHO has issued a protocol for lockdown extension providing a relaxation period of five days.
False:," A video shows deer walking down a street in Ciudad Real, Spain."
False:, WhatsApp will limit the forwarding of all messages.
False:, Sun and air can cure coronavirus.
False:, WhatsApp group admins will be arrested if anyone shares any joke/information about the coronavirus.
False:, Roma streets are filled with bird corpses because of coronavirus poisoning in the air.
